Year,Month,Day,Hour,Temperature [C],Rain [mm],Humidity [rel%],Pressure [mbar],Cloud Cover [%],Wind Speed [kph],power_output
2016,10,3,19,27,0.0,44,1018,25,13,56
2016,10,3,20,26,0.0,47,1018,30,12,45
2016,10,3,21,26,0.0,49,1018,34,11,36
2016,10,3,22,26,0.0,49,1018,35,10,27
2016,10,3,23,25,0.0,48,1018,36,9,20
2016,10,4,0,25,0.0,47,1018,38,9,20
2016,10,4,1,25,0.0,45,1017,52,8,14
2016,10,4,2,26,0.0,44,1017,65,8,14
2016,10,4,3,26,0.0,42,1017,79,7,9
2016,10,4,4,26,0.0,40,1016,77,7,9
2016,10,4,5,27,0.0,38,1016,75,7,9
2016,10,4,6,28,0.0,37,1016,73,7,9
2016,10,4,7,29,0.0,34,1016,63,6,5
2016,10,4,8,29,0.0,32,1016,54,5,2
2016,10,4,9,30,0.0,30,1016,44,5,2
2016,10,4,10,30,0.0,27,1016,34,5,2
2016,10,4,11,31,0.0,25,1015,23,4,1
2016,10,4,12,31,0.0,22,1015,13,4,1
2016,10,4,13,31,0.0,22,1014,16,6,5
2016,10,4,14,30,0.0,23,1014,18,7,9
2016,10,4,15,30,0.0,23,1013,21,9,20
2016,10,4,16,28,0.0,26,1013,26,10,27
2016,10,4,17,27,0.0,30,1013,32,11,36
2016,10,4,18,25,0.0,33,1012,37,12,45
2016,10,4,19,24,0.0,36,1012,41,12,45
2016,10,4,20,23,0.0,38,1012,44,12,45
2016,10,4,21,22,0.0,41,1013,48,12,45
2016,10,4,22,21,0.0,43,1013,51,11,36
2016,10,4,23,20,0.0,45,1013,54,11,36
2016,10,5,0,19,0.0,47,1013,57,11,36
2016,10,5,1,19,0.0,52,1013,65,12,45
2016,10,5,2,19,0.0,56,1012,74,12,45
2016,10,5,3,20,0.0,61,1012,82,12,45
2016,10,5,4,20,0.0,64,1012,80,12,45
2016,10,5,5,21,0.0,67,1012,78,12,45
2016,10,5,6,22,0.0,70,1012,76,12,45
2016,10,5,7,22,0.0,67,1012,74,10,27
2016,10,5,8,23,0.0,64,1012,73,9,20
2016,10,5,9,23,0.0,61,1013,71,8,14
2016,10,5,10,24,0.0,59,1012,71,9,20
2016,10,5,11,24,0.0,56,1012,70,9,20
2016,10,5,12,25,0.0,53,1012,70,10,27
2016,10,5,13,24,0.0,56,1012,65,12,45
2016,10,5,14,24,0.0,60,1011,60,15,81
2016,10,5,15,23,0.0,63,1011,56,18,126
2016,10,5,16,22,0.0,68,1011,44,18,126
2016,10,5,17,21,0.0,72,1011,32,17,110
2016,10,5,18,20,0.0,77,1011,21,17,110
2016,10,5,19,19,0.0,82,1011,15,15,81
2016,10,5,20,18,0.0,86,1011,10,14,68
2016,10,5,21,17,0.0,91,1012,4,13,56
2016,10,5,22,16,0.0,92,1012,6,12,45
2016,10,5,23,16,0.0,93,1012,8,11,36
2016,10,6,0,15,0.0,93,1012,10,11,36
2016,10,6,1,15,0.0,93,1012,16,10,27
2016,10,6,2,15,0.0,94,1012,21,8,14
2016,10,6,3,16,0.0,94,1012,27,7,9
2016,10,6,4,16,0.0,92,1012,37,7,9
2016,10,6,5,16,0.0,90,1012,48,8,14
2016,10,6,6,17,0.1,89,1012,59,8,14
2016,10,6,7,17,0.2,84,1012,70,10,27
2016,10,6,8,17,0.4,79,1012,80,12,45
2016,10,6,9,17,0.5,75,1013,90,13,56
2016,10,6,10,18,0.7,72,1013,89,15,81
2016,10,6,11,18,0.9,69,1013,88,17,110
2016,10,6,12,18,1.1,66,1014,87,18,126
2016,10,6,13,18,1.1,66,1014,82,19,143
2016,10,6,14,18,1.1,66,1014,77,20,162
2016,10,6,15,17,1.1,67,1015,72,21,182
2016,10,6,16,17,0.9,69,1015,66,21,182
2016,10,6,17,16,0.7,71,1016,60,21,182
2016,10,6,18,16,0.5,73,1016,54,21,182
2016,10,6,19,15,0.4,74,1017,41,19,143
2016,10,6,20,15,0.2,75,1017,28,17,110
2016,10,6,21,14,0.0,77,1018,15,15,81
2016,10,6,22,14,0.0,76,1018,15,14,68
2016,10,6,23,14,0.0,75,1019,14,14,68
2016,10,7,0,13,0.0,74,1019,14,13,56
2016,10,7,1,14,0.0,74,1019,15,13,56
2016,10,7,2,14,0.0,74,1019,16,13,56
2016,10,7,3,14,0.0,75,1019,18,13,56
2016,10,7,4,15,0.0,73,1019,15,13,56
2016,10,7,5,15,0.0,71,1019,12,13,56
2016,10,7,6,16,0.0,70,1019,9,13,56
2016,10,7,7,16,0.0,65,1019,9,13,56
2016,10,7,8,17,0.0,61,1020,10,14,68
2016,10,7,9,18,0.0,56,1020,10,14,68
2016,10,7,10,18,0.0,53,1020,11,15,81
2016,10,7,11,18,0.0,50,1020,12,16,95
2016,10,7,12,19,0.0,46,1019,12,17,110
2016,10,7,13,19,0.0,48,1019,9,19,143
2016,10,7,14,18,0.0,49,1018,5,20,162
2016,10,7,15,18,0.0,50,1018,2,22,202
2016,10,7,16,18,0.0,55,1018,3,22,202
2016,10,7,17,17,0.0,59,1017,4,22,202
2016,10,7,18,17,0.0,64,1017,5,22,202
2016,10,7,19,16,0.0,68,1017,4,19,143
2016,10,7,20,16,0.0,72,1018,4,17,110
2016,10,7,21,15,0.0,76,1018,3,15,81
2016,10,7,22,15,0.0,76,1018,3,14,68
2016,10,7,23,15,0.0,77,1017,4,13,56
2016,10,8,0,14,0.0,78,1017,4,12,45
2016,10,8,1,15,0.0,79,1017,4,12,45
2016,10,8,2,15,0.0,79,1016,5,12,45
2016,10,8,3,15,0.0,80,1016,5,11,36
2016,10,8,4,15,0.0,79,1015,6,11,36
2016,10,8,5,16,0.0,78,1015,6,12,45
2016,10,8,6,17,0.0,78,1015,7,12,45
2016,10,8,7,17,0.0,73,1015,10,13,56
2016,10,8,8,17,0.0,68,1016,14,14,68
2016,10,8,9,18,0.0,63,1016,17,15,81
2016,10,8,10,18,0.0,60,1016,23,16,95
2016,10,8,11,19,0.0,57,1016,29,18,126
2016,10,8,12,19,0.0,54,1016,36,19,143
2016,10,8,13,19,0.1,55,1016,40,21,182
2016,10,8,14,19,0.1,56,1016,44,22,202
2016,10,8,15,18,0.1,58,1016,48,24,247
2016,10,8,16,18,0.1,61,1017,48,22,202
2016,10,8,17,17,0.1,64,1017,48,21,182
2016,10,8,18,17,0.1,68,1018,49,19,143
2016,10,8,19,16,0.0,70,1019,52,16,95
2016,10,8,20,16,0.0,73,1020,55,13,56
2016,10,8,21,15,0.0,76,1021,59,10,27
2016,10,8,22,15,0.0,77,1021,57,9,20
2016,10,8,23,15,0.0,79,1022,55,8,14
2016,10,9,0,14,0.0,80,1022,54,6,5
2016,10,9,1,15,0.0,82,1022,47,5,2
2016,10,9,2,15,0.0,83,1022,40,4,1
2016,10,9,3,15,0.0,85,1022,34,3,0
2016,10,9,4,16,0.0,84,1023,36,2,0
2016,10,9,5,16,0.0,82,1023,39,2,0
2016,10,9,6,17,0.0,81,1023,42,1,0
2016,10,9,7,18,0.0,75,1023,42,1,0
2016,10,9,8,18,0.0,70,1024,43,2,0
2016,10,9,9,19,0.0,64,1024,44,2,0
2016,10,9,10,20,0.0,60,1024,32,3,0
2016,10,9,11,20,0.1,55,1023,21,4,1
2016,10,9,12,21,0.1,51,1023,10,5,2
2016,10,9,13,20,0.0,51,1022,7,8,14
2016,10,9,14,20,0.0,52,1021,5,10,27
2016,10,9,15,20,0.0,53,1021,2,12,45
2016,10,9,16,20,0.0,56,1020,4,13,56
2016,10,9,17,19,0.0,60,1020,6,13,56
2016,10,9,18,19,0.0,64,1019,7,14,68
2016,10,9,19,18,0.0,68,1019,7,13,56
2016,10,9,20,18,0.0,72,1019,8,12,45
2016,10,9,21,18,0.0,76,1020,8,11,36
2016,10,9,22,17,0.0,77,1019,13,10,27
2016,10,9,23,17,0.0,78,1018,18,9,20
2016,10,10,0,17,0.0,79,1018,23,7,9
2016,10,10,1,17,0.0,78,1017,31,6,5
2016,10,10,2,17,0.0,78,1015,39,6,5
2016,10,10,3,17,0.0,77,1014,48,5,2
2016,10,10,4,18,0.0,74,1013,48,5,2
2016,10,10,5,18,0.0,71,1013,48,5,2
2016,10,10,6,19,0.0,67,1012,48,5,2
2016,10,10,7,19,0.0,64,1012,53,7,9
2016,10,10,8,19,0.0,61,1012,58,9,20
2016,10,10,9,20,0.0,58,1012,63,11,36
2016,10,10,10,20,0.0,57,1012,52,13,56
2016,10,10,11,20,0.0,56,1012,41,15,81
2016,10,10,12,21,0.0,54,1012,30,17,110
2016,10,10,13,20,0.0,53,1012,23,18,126
2016,10,10,14,20,0.0,51,1011,16,20,162
2016,10,10,15,20,0.0,49,1011,10,22,202
2016,10,10,16,19,0.0,53,1011,15,21,182
2016,10,10,17,18,0.0,58,1011,20,21,182
2016,10,10,18,18,0.0,62,1011,25,20,162
2016,10,10,19,17,0.0,67,1011,31,20,162
2016,10,10,20,17,0.0,72,1012,37,19,143
2016,10,10,21,16,0.0,77,1013,44,19,143
2016,10,10,22,16,0.1,77,1013,57,21,182
2016,10,10,23,15,0.1,77,1013,70,22,202
2016,10,11,0,15,0.2,77,1013,84,23,224
2016,10,11,1,15,0.3,79,1013,89,23,224
2016,10,11,2,15,0.5,82,1013,95,23,224
2016,10,11,3,15,0.7,84,1013,100,23,224
2016,10,11,4,15,1.0,85,1013,99,22,202
2016,10,11,5,15,1.4,86,1014,98,21,182
2016,10,11,6,16,1.7,87,1014,97,20,162
2016,10,11,7,16,1.7,83,1015,97,21,182
2016,10,11,8,16,1.6,79,1016,96,21,182
2016,10,11,9,16,1.6,76,1017,95,22,202
2016,10,11,10,17,1.2,70,1018,90,24,247
2016,10,11,11,17,0.8,65,1019,85,25,271
2016,10,11,12,17,0.4,60,1020,81,27,323
2016,10,11,13,17,0.3,58,1020,68,26,296
2016,10,11,14,17,0.2,56,1020,55,24,247
2016,10,11,15,17,0.2,54,1021,42,23,224
2016,10,11,16,16,0.1,55,1021,42,21,182
2016,10,11,17,16,0.1,56,1022,41,20,162
2016,10,11,18,16,0.1,58,1022,41,18,126
2016,10,11,19,16,0.0,60,1023,39,15,81
2016,10,11,20,15,0.0,62,1024,38,13,56
2016,10,11,21,15,0.0,64,1025,36,10,27
2016,10,11,22,15,0.0,65,1025,39,9,20
2016,10,11,23,15,0.0,65,1026,41,8,14
2016,10,12,0,15,0.0,66,1026,44,7,9
2016,10,12,1,15,0.0,66,1027,50,6,5
2016,10,12,2,15,0.0,66,1027,56,5,2
2016,10,12,3,15,0.0,67,1027,63,4,1
2016,10,12,4,16,0.0,67,1028,60,3,0
2016,10,12,5,16,0.0,67,1028,58,2,0
2016,10,12,6,17,0.0,66,1028,56,1,0
2016,10,12,7,17,0.0,63,1028,54,3,0
2016,10,12,8,18,0.0,59,1029,52,4,1
2016,10,12,9,18,0.0,56,1029,50,5,2
2016,10,12,10,19,0.0,53,1029,45,8,14
2016,10,12,11,19,0.0,51,1029,39,11,36
2016,10,12,12,19,0.0,48,1028,34,14,68
2016,10,12,13,19,0.0,49,1028,23,16,95
2016,10,12,14,19,0.0,49,1028,11,17,110
2016,10,12,15,19,0.0,49,1027,0,19,143
2016,10,12,16,18,0.0,53,1027,0,19,143
2016,10,12,17,17,0.0,56,1027,0,20,162
2016,10,12,18,17,0.0,60,1028,0,20,162
2016,10,12,19,16,0.0,63,1028,0,19,143
2016,10,12,20,16,0.0,67,1028,1,18,126
2016,10,12,21,15,0.0,70,1028,1,17,110
2016,10,12,22,15,0.0,72,1029,2,17,110
2016,10,12,23,15,0.0,73,1029,3,16,95
2016,10,13,0,14,0.0,74,1029,3,16,95
2016,10,13,1,15,0.0,75,1029,4,16,95
2016,10,13,2,15,0.0,76,1029,4,16,95
2016,10,13,3,15,0.0,77,1029,4,16,95
2016,10,13,4,17,0.0,76,1028,4,16,95
2016,10,13,5,18,0.0,75,1028,4,15,81
2016,10,13,6,19,0.0,74,1028,5,15,81
2016,10,13,7,20,0.0,69,1028,4,15,81
2016,10,13,8,21,0.0,63,1027,4,16,95
2016,10,13,9,22,0.0,58,1027,4,16,95
2016,10,13,10,23,0.0,52,1027,3,16,95
2016,10,13,11,23,0.0,47,1026,3,16,95
2016,10,13,12,24,0.0,42,1025,3,16,95
2016,10,13,13,24,0.0,41,1024,3,16,95
2016,10,13,14,24,0.0,40,1024,4,15,81
2016,10,13,15,24,0.0,39,1023,4,15,81
2016,10,13,16,23,0.0,43,1022,3,15,81
2016,10,13,17,23,0.0,47,1022,2,16,95
2016,10,13,18,22,0.0,50,1021,1,16,95
2016,10,13,19,22,0.0,55,1021,1,15,81
2016,10,13,20,22,0.0,60,1021,0,14,68
2016,10,13,21,21,0.0,65,1021,0,13,56
2016,10,13,22,21,0.0,66,1021,0,12,45
2016,10,13,23,21,0.0,67,1020,1,11,36
2016,10,14,0,21,0.0,68,1020,1,10,27
2016,10,14,1,21,0.0,69,1020,2,10,27
2016,10,14,2,21,0.0,70,1019,3,9,20
2016,10,14,3,21,0.0,71,1019,3,9,20
2016,10,14,4,22,0.0,68,1018,3,8,14
2016,10,14,5,23,0.0,65,1018,3,7,9
2016,10,14,6,24,0.0,63,1017,3,6,5
2016,10,14,7,25,0.0,56,1017,3,6,5
2016,10,14,8,26,0.0,49,1017,3,6,5
2016,10,14,9,27,0.0,42,1016,3,5,2
2016,10,14,10,27,0.0,38,1016,7,6,5
2016,10,14,11,28,0.0,33,1015,10,7,9
2016,10,14,12,29,0.0,29,1015,14,8,14
2016,10,14,13,28,0.0,31,1014,24,9,20
2016,10,14,14,28,0.0,32,1013,35,10,27
2016,10,14,15,27,0.0,34,1013,45,11,36
2016,10,14,16,26,0.0,41,1012,53,11,36
2016,10,14,17,25,0.0,47,1012,62,11,36
2016,10,14,18,23,0.0,54,1012,71,11,36
2016,10,14,19,22,0.0,61,1012,63,11,36
2016,10,14,20,21,0.0,69,1012,56,11,36
2016,10,14,21,20,0.0,76,1013,49,11,36
2016,10,14,22,20,0.0,77,1012,42,11,36
2016,10,14,23,19,0.0,78,1012,36,11,36
2016,10,15,0,18,0.0,79,1012,30,10,27
2016,10,15,1,18,0.0,80,1012,46,10,27
2016,10,15,2,19,0.0,80,1012,62,10,27
2016,10,15,3,19,0.0,81,1012,78,10,27
2016,10,15,4,19,0.0,82,1012,69,9,20
2016,10,15,5,20,0.0,82,1012,60,9,20
2016,10,15,6,20,0.0,83,1012,52,9,20
2016,10,15,7,21,0.0,78,1012,36,9,20
2016,10,15,8,21,0.0,73,1012,20,10,27
2016,10,15,9,22,0.0,68,1013,5,10,27
2016,10,15,10,22,0.0,65,1013,6,11,36
2016,10,15,11,23,0.0,61,1013,7,12,45
2016,10,15,12,23,0.0,57,1013,8,14,68
2016,10,15,13,23,0.0,57,1013,9,15,81
2016,10,15,14,22,0.0,58,1013,10,15,81
2016,10,15,15,22,0.0,59,1012,12,16,95
2016,10,15,16,21,0.0,63,1013,15,15,81
2016,10,15,17,21,0.0,66,1013,18,15,81
2016,10,15,18,20,0.0,70,1013,21,14,68
2016,10,15,19,20,0.0,76,1013,27,12,45
2016,10,15,20,19,0.0,81,1014,33,10,27
2016,10,15,21,19,0.0,86,1014,39,8,14
2016,10,15,22,18,0.0,88,1015,36,7,9
2016,10,15,23,18,0.0,91,1015,33,6,5
2016,10,16,0,17,0.1,93,1015,30,5,2
2016,10,16,1,18,0.2,93,1015,29,5,2
2016,10,16,2,18,0.4,94,1016,28,5,2
2016,10,16,3,18,0.5,94,1016,27,5,2
2016,10,16,4,18,0.6,91,1016,22,4,1
2016,10,16,5,19,0.8,89,1016,17,4,1
2016,10,16,6,20,0.9,86,1017,13,3,0
2016,10,16,7,20,0.7,80,1017,14,4,1
2016,10,16,8,20,0.6,74,1018,16,4,1
2016,10,16,9,21,0.4,68,1018,18,5,2
2016,10,16,10,21,0.3,64,1019,18,8,14
2016,10,16,11,22,0.2,60,1019,18,10,27
2016,10,16,12,22,0.2,57,1019,19,13,56
2016,10,16,13,22,0.1,57,1019,14,15,81
2016,10,16,14,22,0.1,57,1019,10,17,110
2016,10,16,15,21,0.1,57,1019,6,19,143
2016,10,16,16,21,0.0,62,1019,5,20,162
2016,10,16,17,20,0.0,66,1019,3,20,162
2016,10,16,18,20,0.0,71,1019,2,20,162
2016,10,16,19,19,0.0,76,1020,2,18,126
2016,10,16,20,19,0.0,82,1020,1,16,95
2016,10,16,21,18,0.0,88,1021,1,15,81
2016,10,16,22,18,0.0,88,1021,1,14,68
2016,10,16,23,17,0.0,89,1021,1,14,68
2016,10,17,0,17,0.0,90,1022,1,13,56
2016,10,17,1,17,0.0,89,1022,1,13,56
2016,10,17,2,17,0.0,89,1022,0,12,45
2016,10,17,3,18,0.0,89,1022,0,12,45
2016,10,17,4,18,0.0,87,1022,0,12,45
2016,10,17,5,19,0.0,85,1022,0,12,45
2016,10,17,6,20,0.0,83,1022,0,12,45
2016,10,17,7,20,0.0,77,1022,0,13,56
2016,10,17,8,21,0.0,70,1022,0,14,68
2016,10,17,9,21,0.0,64,1023,0,15,81
2016,10,17,10,22,0.0,60,1022,0,17,110
2016,10,17,11,22,0.0,55,1022,0,18,126
2016,10,17,12,23,0.0,51,1022,0,19,143
2016,10,17,13,23,0.0,53,1022,0,21,182
2016,10,17,14,22,0.0,54,1021,0,22,202
2016,10,17,15,22,0.0,56,1021,0,23,224
2016,10,17,16,22,0.0,60,1020,0,23,224
2016,10,17,17,21,0.0,65,1020,0,23,224
2016,10,17,18,21,0.0,69,1020,0,23,224
2016,10,17,19,20,0.0,73,1020,0,22,202
2016,10,17,20,20,0.0,77,1020,0,20,162
2016,10,17,21,20,0.0,81,1020,0,18,126
2016,10,17,22,19,0.0,81,1020,0,16,95
2016,10,17,23,19,0.0,82,1020,0,15,81
2016,10,18,0,19,0.0,82,1020,1,13,56
2016,10,18,1,19,0.0,83,1019,1,12,45
2016,10,18,2,19,0.0,84,1019,1,12,45
2016,10,18,3,20,0.0,85,1018,1,11,36
2016,10,18,4,20,0.0,82,1018,1,11,36
2016,10,18,5,21,0.0,79,1018,1,11,36
2016,10,18,6,22,0.0,76,1018,1,11,36
2016,10,18,7,22,0.0,70,1018,7,11,36
2016,10,18,8,23,0.0,64,1018,14,12,45
2016,10,18,9,23,0.0,57,1018,21,13,56
2016,10,18,10,24,0.0,54,1018,34,15,81
2016,10,18,11,24,0.0,51,1018,48,16,95
2016,10,18,12,25,0.0,47,1018,61,18,126
2016,10,18,13,25,0.0,50,1018,57,20,162
2016,10,18,14,24,0.0,52,1017,52,21,182
2016,10,18,15,24,0.0,54,1017,48,23,224
2016,10,18,16,23,0.0,59,1017,34,22,202
2016,10,18,17,23,0.0,63,1017,20,22,202
2016,10,18,18,22,0.0,68,1017,6,22,202
2016,10,18,19,21,0.0,70,1018,6,20,162
2016,10,18,20,21,0.0,73,1018,6,19,143
2016,10,18,21,20,0.0,76,1019,7,18,126
2016,10,18,22,20,0.0,78,1019,6,16,95
2016,10,18,23,19,0.0,80,1019,5,15,81
2016,10,19,0,19,0.0,81,1019,4,13,56
2016,10,19,1,19,0.0,84,1019,3,13,56
2016,10,19,2,20,0.0,87,1019,2,12,45
2016,10,19,3,20,0.0,89,1019,1,11,36
2016,10,19,4,21,0.0,87,1019,1,11,36
2016,10,19,5,22,0.0,85,1019,0,11,36
2016,10,19,6,24,0.0,82,1019,0,10,27
2016,10,19,7,25,0.0,75,1019,1,10,27
2016,10,19,8,26,0.0,67,1019,2,10,27
2016,10,19,9,27,0.0,60,1019,2,9,20
2016,10,19,10,28,0.0,54,1019,4,9,20
2016,10,19,11,29,0.0,48,1018,5,9,20
2016,10,19,12,30,0.0,43,1018,7,9,20
2016,10,19,13,29,0.0,42,1017,7,10,27
2016,10,19,14,29,0.0,41,1016,7,12,45
2016,10,19,15,29,0.0,41,1016,7,13,56
2016,10,19,16,28,0.0,46,1015,7,14,68
2016,10,19,17,28,0.0,51,1015,7,15,81
2016,10,19,18,27,0.0,56,1015,6,17,110
2016,10,19,19,27,0.0,63,1015,5,15,81
2016,10,19,20,26,0.0,69,1015,4,14,68
2016,10,19,21,26,0.0,76,1015,3,13,56
2016,10,19,22,26,0.0,78,1015,3,12,45
2016,10,19,23,25,0.0,80,1014,2,12,45
2016,10,20,0,25,0.0,82,1014,2,11,36
2016,10,20,1,25,0.0,84,1014,2,10,27
2016,10,20,2,25,0.0,85,1013,1,9,20
2016,10,20,3,26,0.0,86,1013,1,8,14
2016,10,20,4,26,0.0,83,1012,1,8,14
2016,10,20,5,27,0.0,79,1012,1,7,9
2016,10,20,6,27,0.0,76,1012,0,6,5
2016,10,20,7,27,0.0,67,1012,3,7,9
2016,10,20,8,28,0.0,59,1012,5,7,9
2016,10,20,9,28,0.0,50,1012,7,7,9
2016,10,20,10,29,0.0,46,1011,9,9,20
2016,10,20,11,29,0.0,42,1011,11,10,27
2016,10,20,12,30,0.0,38,1010,13,12,45
2016,10,20,13,28,0.0,40,1010,10,13,56
2016,10,20,14,27,0.0,42,1010,7,14,68
2016,10,20,15,26,0.0,44,1010,4,14,68
2016,10,20,16,23,0.0,51,1010,4,13,56
2016,10,20,17,19,0.0,58,1010,5,12,45
2016,10,20,18,16,0.0,64,1010,5,12,45
2016,10,20,19,14,0.0,73,1011,11,11,36
2016,10,20,20,11,0.0,81,1012,17,10,27
2016,10,20,21,9,0.0,90,1013,23,9,20
2016,10,20,22,7,0.0,92,1013,36,9,20
2016,10,20,23,5,0.0,94,1013,49,9,20
2016,10,21,0,3,0.0,95,1014,63,10,27
2016,10,21,1,4,0.1,94,1014,72,11,36
2016,10,21,2,4,0.1,93,1014,82,12,45
2016,10,21,3,5,0.2,91,1014,92,13,56
2016,10,21,4,7,0.2,90,1015,90,13,56
2016,10,21,5,9,0.2,88,1015,89,13,56
2016,10,21,6,11,0.3,87,1015,87,13,56
2016,10,21,7,13,0.3,86,1016,86,13,56
2016,10,21,8,14,0.2,84,1016,84,14,68
2016,10,21,9,16,0.2,83,1017,83,14,68
2016,10,21,10,18,0.2,80,1017,86,14,68
2016,10,21,11,19,0.2,77,1017,90,13,56
2016,10,21,12,20,0.2,75,1017,93,12,45
2016,10,21,13,20,0.1,73,1016,90,11,36
2016,10,21,14,20,0.1,71,1016,88,10,27
2016,10,21,15,20,0.0,69,1016,85,9,20
2016,10,21,16,19,0.0,71,1016,74,9,20
2016,10,21,17,18,0.1,73,1016,63,10,27
2016,10,21,18,18,0.1,75,1016,53,11,36
2016,10,21,19,17,0.0,80,1016,52,9,20
2016,10,21,20,17,0.0,85,1016,51,7,9
2016,10,21,21,16,0.0,90,1017,51,5,2
2016,10,21,22,16,0.0,90,1017,65,6,5
2016,10,21,23,16,0.0,90,1017,79,6,5
2016,10,22,0,15,0.0,91,1017,93,6,5
2016,10,22,1,15,0.0,90,1016,92,7,9
2016,10,22,2,16,0.0,89,1016,91,9,20
2016,10,22,3,16,0.0,89,1015,90,11,36
2016,10,22,4,16,0.1,88,1016,84,12,45
2016,10,22,5,17,0.1,87,1016,79,14,68
2016,10,22,6,17,0.1,86,1016,73,15,81
2016,10,22,7,18,0.3,84,1017,77,15,81
2016,10,22,8,18,0.5,83,1017,81,15,81
2016,10,22,9,19,0.7,82,1018,85,15,81
2016,10,22,10,19,0.9,82,1018,90,13,56
2016,10,22,11,19,1.1,81,1019,95,11,36
2016,10,22,12,20,1.3,81,1019,100,9,20
2016,10,22,13,20,1.0,75,1020,90,12,45
2016,10,22,14,20,0.6,70,1020,81,15,81
2016,10,22,15,19,0.3,64,1020,71,18,126
2016,10,22,16,19,0.2,66,1020,50,19,143
2016,10,22,17,19,0.1,67,1020,29,19,143
2016,10,22,18,19,0.0,69,1020,9,20,162
2016,10,22,19,18,0.0,73,1020,6,19,143
2016,10,22,20,18,0.0,78,1020,3,17,110
2016,10,22,21,18,0.0,83,1020,0,16,95
2016,10,22,22,18,0.0,83,1020,2,15,81
2016,10,22,23,18,0.0,84,1020,4,14,68
2016,10,23,0,18,0.0,85,1020,6,13,56
2016,10,23,1,18,0.0,85,1019,11,13,56
2016,10,23,2,18,0.0,85,1018,17,12,45
2016,10,23,3,18,0.0,85,1018,22,11,36
2016,10,23,4,19,0.0,83,1018,23,10,27
2016,10,23,5,20,0.0,81,1017,24,10,27
2016,10,23,6,21,0.0,79,1017,25,9,20
2016,10,23,7,22,0.0,71,1017,22,8,14
2016,10,23,8,23,0.0,64,1016,20,7,9
2016,10,23,9,24,0.0,57,1016,17,6,5
2016,10,23,10,25,0.0,51,1016,22,6,5
2016,10,23,11,25,0.0,45,1015,26,5,2
2016,10,23,12,26,0.0,40,1015,31,5,2
2016,10,23,13,26,0.0,41,1014,28,7,9
2016,10,23,14,25,0.0,42,1014,25,10,27
2016,10,23,15,25,0.0,43,1013,22,12,45
2016,10,23,16,24,0.0,49,1013,16,12,45
2016,10,23,17,23,0.0,55,1013,9,11,36
2016,10,23,18,22,0.0,61,1013,3,10,27
2016,10,23,19,21,0.0,67,1014,2,9,20
2016,10,23,20,20,0.0,73,1015,1,8,14
2016,10,23,21,19,0.0,78,1015,0,7,9
2016,10,23,22,19,0.0,80,1016,1,8,14
2016,10,23,23,18,0.0,81,1016,1,8,14
2016,10,24,0,17,0.0,83,1017,2,8,14
2016,10,24,1,18,0.0,86,1017,5,8,14
2016,10,24,2,18,0.0,89,1017,8,8,14
2016,10,24,3,18,0.0,93,1017,12,7,9
2016,10,24,4,19,0.0,91,1017,19,8,14
2016,10,24,5,19,0.0,90,1017,26,8,14
2016,10,24,6,20,0.0,89,1017,33,9,20
2016,10,24,7,21,0.0,84,1018,39,9,20
2016,10,24,8,21,0.0,79,1018,44,10,27
2016,10,24,9,22,0.0,74,1018,50,10,27
2016,10,24,10,22,0.0,70,1018,44,11,36
2016,10,24,11,23,0.1,65,1018,37,11,36
2016,10,24,12,23,0.1,61,1018,31,12,45
2016,10,24,13,23,0.0,59,1018,31,12,45
2016,10,24,14,23,0.0,56,1017,31,12,45
2016,10,24,15,23,0.0,54,1017,31,13,56
2016,10,24,16,22,0.0,58,1017,37,12,45
2016,10,24,17,22,0.0,63,1017,44,11,36
2016,10,24,18,22,0.0,67,1017,51,10,27
2016,10,24,19,21,0.0,75,1018,36,9,20
2016,10,24,20,21,0.0,82,1018,21,8,14
2016,10,24,21,21,0.0,90,1019,6,6,5
2016,10,24,22,20,0.0,91,1018,15,6,5
2016,10,24,23,20,0.0,92,1018,24,6,5
2016,10,25,0,20,0.0,93,1018,33,6,5
2016,10,25,1,20,0.0,93,1018,43,6,5
2016,10,25,2,20,0.0,92,1018,53,6,5
2016,10,25,3,21,0.0,92,1017,63,6,5
2016,10,25,4,21,0.0,90,1017,48,7,9
2016,10,25,5,22,0.0,88,1017,33,7,9
2016,10,25,6,23,0.0,86,1017,18,8,14
2016,10,25,7,23,0.0,78,1017,13,8,14
2016,10,25,8,24,0.0,71,1018,8,8,14
2016,10,25,9,25,0.0,64,1018,4,8,14
2016,10,25,10,25,0.0,59,1017,3,10,27
2016,10,25,11,26,0.0,54,1017,2,12,45
2016,10,25,12,26,0.0,49,1017,1,13,56
2016,10,25,13,26,0.0,51,1016,1,15,81
2016,10,25,14,26,0.0,52,1016,1,16,95
2016,10,25,15,26,0.0,54,1015,2,18,126
2016,10,25,16,26,0.0,59,1015,8,18,126
2016,10,25,17,25,0.0,65,1015,15,18,126
2016,10,25,18,25,0.0,70,1015,22,17,110
2016,10,25,19,25,0.0,74,1015,29,16,95
2016,10,25,20,25,0.0,79,1015,36,15,81
2016,10,25,21,25,0.0,83,1015,44,13,56
2016,10,25,22,25,0.0,82,1015,32,12,45
2016,10,25,23,25,0.0,82,1015,20,11,36
2016,10,26,0,24,0.0,81,1015,8,10,27
2016,10,26,1,25,0.0,81,1014,7,10,27
